REF_DATE,GEO,DGUID,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1978-01,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,30600,,,,0
1978-01,Manitoba,2016A000246,Units,300,units,0,v15819039,13,7233,,,,0
1978-01,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,6415,,,,0
1978-01,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,818,,,,0
1978-01,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,7811,,,,0
1978-01,Alberta,2016A000248,Units,300,units,0,v15819043,17,25547,,,,0
1978-01,British Columbia,2016A000259,Units,300,units,0,v15819044,18,14890,,,,0
1978-01,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,9106,,,,0
1978-01,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,5784,,,,0
1978-04,Canada,2016A000011124,Units,300,units,0,v15819027,1,152255,,,,0
1978-04,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,6952,,,,0
1978-04,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,1379,,,,0
1978-04,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,142,,,,0
1978-04,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,4395,,,,0
1978-04,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,1036,,,,0
1978-04,Quebec,2016A000224,Units,300,units,0,v15819033,7,28996,,,,0
1978-04,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,18746,,,,0
1978-04,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,10250,,,,0
1978-04,Ontario,2016A000235,Units,300,units,0,v15819036,10,61680,,,,0
1978-04,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,32984,,,,0
1978-04,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,28696,,,,0
1978-04,Manitoba,2016A000246,Units,300,units,0,v15819039,13,8122,,,,0
1978-04,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,7479,,,,0
1978-04,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,643,,,,0
1978-04,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,6686,,,,0
1978-04,Alberta,2016A000248,Units,300,units,0,v15819043,17,26813,,,,0
1978-04,British Columbia,2016A000259,Units,300,units,0,v15819044,18,13006,,,,0
1978-04,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,7497,,,,0
1978-04,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,5509,,,,0
1978-07,Canada,2016A000011124,Units,300,units,0,v15819027,1,141556,,,,0
1978-07,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,7082,,,,0
1978-07,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,1409,,,,0
1978-07,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,165,,,,0
1978-07,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,4240,,,,0
1978-07,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,1268,,,,0
1978-07,Quebec,2016A000224,Units,300,units,0,v15819033,7,23321,,,,0
1978-07,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,15339,,,,0
1978-07,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,7982,,,,0
1978-07,Ontario,2016A000235,Units,300,units,0,v15819036,10,60711,,,,0
1978-07,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,31837,,,,0
1978-07,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,28874,,,,0
1978-07,Manitoba,2016A000246,Units,300,units,0,v15819039,13,7436,,,,0
1978-07,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,6961,,,,0
1978-07,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,475,,,,0
1978-07,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,6388,,,,0
1978-07,Alberta,2016A000248,Units,300,units,0,v15819043,17,25820,,,,0
1978-07,British Columbia,2016A000259,Units,300,units,0,v15819044,18,10798,,,,0
1978-07,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,5613,,,,0
1978-07,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,5185,,,,0
1978-10,Canada,2016A000011124,Units,300,units,0,v15819027,1,135239,,,,0
1978-10,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,6547,,,,0
1978-10,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,1031,,,,0
1978-10,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,171,,,,0
1978-10,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,4201,,,,0
1978-10,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,1144,,,,0
1978-10,Quebec,2016A000224,Units,300,units,0,v15819033,7,21036,,,,0
1978-10,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,13150,,,,0
1978-10,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,7886,,,,0
1978-10,Ontario,2016A000235,Units,300,units,0,v15819036,10,59946,,,,0
1978-10,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,33859,,,,0
1978-10,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,26087,,,,0
1978-10,Manitoba,2016A000246,Units,300,units,0,v15819039,13,6829,,,,0
1978-10,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,6500,,,,0
1978-10,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,329,,,,0
1978-10,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,5285,,,,0
1978-10,Alberta,2016A000248,Units,300,units,0,v15819043,17,25321,,,,0
1978-10,British Columbia,2016A000259,Units,300,units,0,v15819044,18,10275,,,,0
1978-10,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,5477,,,,0
1978-10,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,4798,,,,0
1979-01,Canada,2016A000011124,Units,300,units,0,v15819027,1,120188,,,,0
1979-01,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,5399,,,,0
1979-01,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,794,,,,0
1979-01,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,220,,,,0
1979-01,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,3527,,,,0
1979-01,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,858,,,,0
1979-01,Quebec,2016A000224,Units,300,units,0,v15819033,7,17425,,,,0
1979-01,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,10939,,,,0
1979-01,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,6486,,,,0
1979-01,Ontario,2016A000235,Units,300,units,0,v15819036,10,52204,,,,0
1979-01,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,30333,,,,0
1979-01,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,21871,,,,0
1979-01,Manitoba,2016A000246,Units,300,units,0,v15819039,13,5815,,,,0
1979-01,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,5510,,,,0
1979-01,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,305,,,,0
1979-01,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,5528,,,,0
1979-01,Alberta,2016A000248,Units,300,units,0,v15819043,17,23479,,,,0
1979-01,British Columbia,2016A000259,Units,300,units,0,v15819044,18,10338,,,,0
1979-01,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,5750,,,,0
1979-01,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,4588,,,,0
1979-04,Canada,2016A000011124,Units,300,units,0,v15819027,1,119981,,,,0
1979-04,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,5488,,,,0
1979-04,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,758,,,,0
1979-04,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,226,,,,0
1979-04,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,3503,,,,0
1979-04,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,1001,,,,0
1979-04,Quebec,2016A000224,Units,300,units,0,v15819033,7,20212,,,,0
1979-04,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,11887,,,,0
1979-04,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,8325,,,,0
1979-04,Ontario,2016A000235,Units,300,units,0,v15819036,10,49657,,,,0
1979-04,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,28219,,,,0
1979-04,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,21438,,,,0
1979-04,Manitoba,2016A000246,Units,300,units,0,v15819039,13,5483,,,,0
1979-04,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,5156,,,,0
1979-04,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,327,,,,0
1979-04,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,5437,,,,0
1979-04,Alberta,2016A000248,Units,300,units,0,v15819043,17,23650,,,,0
1979-04,British Columbia,2016A000259,Units,300,units,0,v15819044,18,10054,,,,0
1979-04,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,5279,,,,0
1979-04,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,4775,,,,0
1979-07,Canada,2016A000011124,Units,300,units,0,v15819027,1,109961,,,,0
1979-07,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,4581,,,,0
1979-07,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,926,,,,0
1979-07,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,206,,,,0
1979-07,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,2452,,,,0
1979-07,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,997,,,,0
1979-07,Quebec,2016A000224,Units,300,units,0,v15819033,7,17133,,,,0
1979-07,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,9791,,,,0
1979-07,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,7342,,,,0
1979-07,Ontario,2016A000235,Units,300,units,0,v15819036,10,45027,,,,0
1979-07,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,26202,,,,0
1979-07,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,18825,,,,0
1979-07,Manitoba,2016A000246,Units,300,units,0,v15819039,13,5960,,,,0
1979-07,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,5555,,,,0
1979-07,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,405,,,,0
1979-07,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,5332,,,,0
1979-07,Alberta,2016A000248,Units,300,units,0,v15819043,17,21104,,,,0
1979-07,British Columbia,2016A000259,Units,300,units,0,v15819044,18,10824,,,,0
1979-07,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,5464,,,,0
1979-07,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,5360,,,,0
1979-10,Canada,2016A000011124,Units,300,units,0,v15819027,1,103414,,,,0
1979-10,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,4202,,,,0
1979-10,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,877,,,,0
1979-10,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,184,,,,0
1979-10,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,2442,,,,0
1979-10,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,699,,,,0
1979-10,Quebec,2016A000224,Units,300,units,0,v15819033,7,16591,,,,0
1979-10,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,8991,,,,0
1979-10,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,7600,,,,0
1979-10,Ontario,2016A000235,Units,300,units,0,v15819036,10,40578,,,,0
1979-10,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,24279,,,,0
1979-10,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,16299,,,,0
1979-10,Manitoba,2016A000246,Units,300,units,0,v15819039,13,4238,,,,0
1979-10,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,3848,,,,0
1979-10,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,390,,,,0
1979-10,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,5839,,,,0
1979-10,Alberta,2016A000248,Units,300,units,0,v15819043,17,20299,,,,0
1979-10,British Columbia,2016A000259,Units,300,units,0,v15819044,18,11667,,,,0
1979-10,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,6266,,,,0
1979-10,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,5401,,,,0
1980-01,Canada,2016A000011124,Units,300,units,0,v15819027,1,90621,,,,0
1980-01,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,3327,,,,0
1980-01,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,748,,,,0
1980-01,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,202,,,,0
1980-01,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1869,,,,0
1980-01,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,508,,,,0
1980-01,Quebec,2016A000224,Units,300,units,0,v15819033,7,13206,,,,0
1980-01,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,6774,,,,0
1980-01,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,6432,,,,0
1980-01,Ontario,2016A000235,Units,300,units,0,v15819036,10,34834,,,,0
1980-01,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,19403,,,,0
1980-01,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,15431,,,,0
1980-01,Manitoba,2016A000246,Units,300,units,0,v15819039,13,3068,,,,0
1980-01,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,2758,,,,0
1980-01,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,310,,,,0
1980-01,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,5207,,,,0
1980-01,Alberta,2016A000248,Units,300,units,0,v15819043,17,17283,,,,0
1980-01,British Columbia,2016A000259,Units,300,units,0,v15819044,18,13696,,,,0
1980-01,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,7164,,,,0
1980-01,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,6532,,,,0
1980-04,Canada,2016A000011124,Units,300,units,0,v15819027,1,85877,,,,0
1980-04,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,2739,,,,0
1980-04,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,1055,,,,0
1980-04,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,97,,,,0
1980-04,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1068,,,,0
1980-04,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,519,,,,0
1980-04,Quebec,2016A000224,Units,300,units,0,v15819033,7,13020,,,,0
1980-04,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,6754,,,,0
1980-04,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,6266,,,,0
1980-04,Ontario,2016A000235,Units,300,units,0,v15819036,10,31151,,,,0
1980-04,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,17332,,,,0
1980-04,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,13819,,,,0
1980-04,Manitoba,2016A000246,Units,300,units,0,v15819039,13,2851,,,,0
1980-04,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,2570,,,,0
1980-04,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,281,,,,0
1980-04,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,4679,,,,0
1980-04,Alberta,2016A000248,Units,300,units,0,v15819043,17,15992,,,,0
1980-04,British Columbia,2016A000259,Units,300,units,0,v15819044,18,15445,,,,0
1980-04,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,7586,,,,0
1980-04,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,7859,,,,0
1980-07,Canada,2016A000011124,Units,300,units,0,v15819027,1,81951,,,,0
1980-07,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,3403,,,,0
1980-07,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,1573,,,,0
1980-07,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,89,,,,0
1980-07,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1088,,,,0
1980-07,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,653,,,,0
1980-07,Quebec,2016A000224,Units,300,units,0,v15819033,7,10578,,,,0
1980-07,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,6964,,,,0
1980-07,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,3614,,,,0
1980-07,Ontario,2016A000235,Units,300,units,0,v15819036,10,28671,,,,0
1980-07,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,17076,,,,0
1980-07,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,11595,,,,0
1980-07,Manitoba,2016A000246,Units,300,units,0,v15819039,13,2100,,,,0
1980-07,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,1872,,,,0
1980-07,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,228,,,,0
1980-07,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,4388,,,,0
1980-07,Alberta,2016A000248,Units,300,units,0,v15819043,17,17255,,,,0
1980-07,British Columbia,2016A000259,Units,300,units,0,v15819044,18,15556,,,,0
1980-07,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,7189,,,,0
1980-07,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,8367,,,,0
1980-10,Canada,2016A000011124,Units,300,units,0,v15819027,1,84195,,,,0
1980-10,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,3567,,,,0
1980-10,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,1548,,,,0
1980-10,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,16,,,,0
1980-10,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1491,,,,0
1980-10,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,512,,,,0
1980-10,Quebec,2016A000224,Units,300,units,0,v15819033,7,11476,,,,0
1980-10,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,6682,,,,0
1980-10,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,4794,,,,0
1980-10,Ontario,2016A000235,Units,300,units,0,v15819036,10,28544,,,,0
1980-10,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,17861,,,,0
1980-10,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,10683,,,,0
1980-10,Manitoba,2016A000246,Units,300,units,0,v15819039,13,1981,,,,0
1980-10,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,1764,,,,0
1980-10,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,217,,,,0
1980-10,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,3839,,,,0
1980-10,Alberta,2016A000248,Units,300,units,0,v15819043,17,17676,,,,0
1980-10,British Columbia,2016A000259,Units,300,units,0,v15819044,18,17112,,,,0
1980-10,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,8861,,,,0
1980-10,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,8251,,,,0
1981-01,Canada,2016A000011124,Units,300,units,0,v15819027,1,76163,,,,0
1981-01,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,2745,,,,0
1981-01,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,1036,,,,0
1981-01,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,5,,,,0
1981-01,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1308,,,,0
1981-01,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,396,,,,0
1981-01,Quebec,2016A000224,Units,300,units,0,v15819033,7,10500,,,,0
1981-01,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,6651,,,,0
1981-01,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,3849,,,,0
1981-01,Ontario,2016A000235,Units,300,units,0,v15819036,10,24949,,,,0
1981-01,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,15792,,,,0
1981-01,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,9157,,,,0
1981-01,Manitoba,2016A000246,Units,300,units,0,v15819039,13,1393,,,,0
1981-01,"Winnipeg, Manitoba",2011S0503602,Units,300,units,0,v15819040,14,1292,,,,0
1981-01,"Manitoba, excluding Winnipeg",,Units,300,units,0,v15819041,15,101,,,,0
1981-01,Saskatchewan,2016A000247,Units,300,units,0,v15819042,16,3489,,,,0
1981-01,Alberta,2016A000248,Units,300,units,0,v15819043,17,16839,,,,0
1981-01,British Columbia,2016A000259,Units,300,units,0,v15819044,18,16248,,,,0
1981-01,Vancouver. British Columbia,2011S0503933,Units,300,units,0,v15819045,19,9496,,,,0
1981-01,"British Columbia, excluding Vancouver",,Units,300,units,0,v15819046,20,6752,,,,0
1981-04,Canada,2016A000011124,Units,300,units,0,v15819027,1,90466,,,,0
1981-04,Atlantic provinces,2016A00011,Units,300,units,0,v15819028,2,2656,,,,0
1981-04,Newfoundland and Labrador,2016A000210,Units,300,units,0,v15819029,3,1096,,,,0
1981-04,Prince Edward Island,2016A000211,Units,300,units,0,v15819030,4,12,,,,0
1981-04,Nova Scotia,2016A000212,Units,300,units,0,v15819031,5,1164,,,,0
1981-04,New Brunswick,2016A000213,Units,300,units,0,v15819032,6,384,,,,0
1981-04,Quebec,2016A000224,Units,300,units,0,v15819033,7,13352,,,,0
1981-04,"Montréal, Quebec",2011S0503462,Units,300,units,0,v15819034,8,8576,,,,0
1981-04,"Quebec, excluding Montréal",,Units,300,units,0,v15819035,9,4776,,,,0
1981-04,Ontario,2016A000235,Units,300,units,0,v15819036,10,30216,,,,0
1981-04,"Toronto, Ontario",2011S0503535,Units,300,units,0,v15819037,11,18960,,,,0
1981-04,"Ontario, excluding Toronto",,Units,300,units,0,v15819038,12,11256,,,,0
